"","tiplabel","sciName","BM","Lat_centroid","Assembly.Level","Assembly.Stats.Contig.N50","Assembly.Stats.Scaffold.N50","Assembly.Submission.Date","zoo_Source","Species_Name","gen","fam","ord","clade","higher","MSW3_sciName_matched","genes","extinct.","samp","PC"
"3844","Oligoryzomys_eliurus_CRICETIDAE_RODENTIA","Oligoryzomys_eliurus",0.03,-17.66921428,NA,NA,NA,NA,NA,"Oligoryzomys_eliurus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_eliurus",3,0,"sampled","PC12_Cricetidae"
"3845","Oligoryzomys_flavescens_CRICETIDAE_RODENTIA","Oligoryzomys_flavescens",0.0213,-28.05479146,NA,NA,NA,NA,NA,"Oligoryzomys_flavescens","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_flavescens",5,0,"sampled","PC12_Cricetidae"
"3846","Oligoryzomys_fornesi_CRICETIDAE_RODENTIA","Oligoryzomys_fornesi",0.014,-16.78925759,NA,NA,NA,NA,NA,"Oligoryzomys_fornesi","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_fornesi",4,0,"sampled","PC12_Cricetidae"
"3847","Oligoryzomys_fulvescens_CRICETIDAE_RODENTIA","Oligoryzomys_fulvescens",0.025,8.84151913,NA,NA,NA,NA,NA,"Oligoryzomys_fulvescens","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_fulvescens",7,0,"sampled","PC12_Cricetidae"
"3848","Oligoryzomys_griseolus_CRICETIDAE_RODENTIA","Oligoryzomys_griseolus",0.0252,5.615226147,NA,NA,NA,NA,NA,"Oligoryzomys_griseolus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_griseolus",0,0,"imputed","PC12_Cricetidae"
"3849","Oligoryzomys_longicaudatus_CRICETIDAE_RODENTIA","Oligoryzomys_longicaudatus",0.027,-41.00016017,NA,NA,NA,NA,NA,"Oligoryzomys_longicaudatus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_longicaudatus",5,0,"sampled","PC12_Cricetidae"
"3850","Oligoryzomys_magellanicus_CRICETIDAE_RODENTIA","Oligoryzomys_magellanicus",0.0252,-53.21652833,NA,NA,NA,NA,NA,"Oligoryzomys_magellanicus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_magellanicus",1,0,"sampled","PC12_Cricetidae"
"3851","Oligoryzomys_microtis_CRICETIDAE_RODENTIA","Oligoryzomys_microtis",0.0225,-9.860666665,NA,NA,NA,NA,NA,"Oligoryzomys_microtis","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_microtis",4,0,"sampled","PC12_Cricetidae"
"3852","Oligoryzomys_moojeni_CRICETIDAE_RODENTIA","Oligoryzomys_moojeni",0.0169,-12.89290443,NA,NA,NA,NA,NA,"Oligoryzomys_moojeni","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,2,0,"sampled","PC12_Cricetidae"
"3853","Oligoryzomys_nigripes_CRICETIDAE_RODENTIA","Oligoryzomys_nigripes",0.0205,-21.34077895,NA,NA,NA,NA,NA,"Oligoryzomys_nigripes","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_nigripes",5,0,"sampled","PC12_Cricetidae"
"3854","Oligoryzomys_rupestris_CRICETIDAE_RODENTIA","Oligoryzomys_rupestris",0.0138,-13.23341961,NA,NA,NA,NA,NA,"Oligoryzomys_rupestris","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC12_Cricetidae"
"3855","Oligoryzomys_stramineus_CRICETIDAE_RODENTIA","Oligoryzomys_stramineus",0.025,-11.84411938,NA,NA,NA,NA,NA,"Oligoryzomys_stramineus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_stramineus",2,0,"sampled","PC12_Cricetidae"
"3856","Oligoryzomys_vegetus_CRICETIDAE_RODENTIA","Oligoryzomys_vegetus",0.015,9.430459453,NA,NA,NA,NA,NA,"Oligoryzomys_vegetus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_vegetus",3,0,"sampled","PC12_Cricetidae"
"3857","Oligoryzomys_victus_CRICETIDAE_RODENTIA","Oligoryzomys_victus",0.0233,NA,NA,NA,NA,NA,NA,"Oligoryzomys_victus","Oligoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oligoryzomys_victus",0,1,"imputed","PC12_Cricetidae"
"3858","Ommatophoca_rossii_PHOCIDAE_CARNIVORA","Ommatophoca_rossii",250,-68.05366741,NA,NA,NA,NA,NA,"Ommatophoca_rossii","Ommatophoca","PHOCIDAE","CARNIVORA","Caniformes","Laurasiatheria","Ommatophoca_rossii",13,0,"sampled","PC22_Carnivora"
"3859","Ondatra_zibethicus_CRICETIDAE_RODENTIA","Ondatra_zibethicus",1.0657,50.83331959,"Scaffold",73746,89093,"2019-01-16","1. Zoonomia","Ondatra_zibethicus","Ondatra","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Ondatra_zibethicus",6,0,"sampled","PC12_Cricetidae"
"3860","Onychogalea_fraenata_MACROPODIDAE_DIPROTODONTIA","Onychogalea_fraenata",5.5,-23.54002803,"Contig",1031,NA,"2021-09-24",NA,"Onychogalea_fraenata","Onychogalea","MACROPODIDAE","DIPROTODONTIA","Diprodontia","Marsupialia","Onychogalea_fraenata",4,0,"sampled","PC1_Marsupials"
"3861","Onychogalea_lunata_MACROPODIDAE_DIPROTODONTIA","Onychogalea_lunata",3.5,NA,NA,NA,NA,NA,NA,"Onychogalea_lunata","Onychogalea","MACROPODIDAE","DIPROTODONTIA","Diprodontia","Marsupialia","Onychogalea_lunata",0,1,"imputed","PC1_Marsupials"
"3862","Onychogalea_unguifera_MACROPODIDAE_DIPROTODONTIA","Onychogalea_unguifera",6.65,-16.61918747,"Contig",1165,NA,"2021-09-24",NA,"Onychogalea_unguifera","Onychogalea","MACROPODIDAE","DIPROTODONTIA","Diprodontia","Marsupialia","Onychogalea_unguifera",8,0,"sampled","PC1_Marsupials"
"3863","Onychomys_arenicola_CRICETIDAE_RODENTIA","Onychomys_arenicola",0.03,28.19916967,NA,NA,NA,NA,NA,"Onychomys_arenicola","Onychomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Onychomys_arenicola",4,0,"sampled","PC12_Cricetidae"
"3864","Onychomys_leucogaster_CRICETIDAE_RODENTIA","Onychomys_leucogaster",0.0279,40.86952177,NA,NA,NA,NA,NA,"Onychomys_leucogaster","Onychomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Onychomys_leucogaster",7,0,"sampled","PC12_Cricetidae"
"3865","Onychomys_torridus_CRICETIDAE_RODENTIA","Onychomys_torridus",0.025,33.99795377,"Scaffold",18287,20878,"2019-01-16","1. Zoonomia","Onychomys_torridus","Onychomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Onychomys_torridus",4,0,"sampled","PC12_Cricetidae"
"3866","Orcaella_brevirostris_DELPHINIDAE_CETARTIODACTYLA","Orcaella_brevirostris",190,2.360513902,NA,NA,NA,NA,NA,"Orcaella_brevirostris","Orcaella","DELPHINIDAE","CETARTIODACTYLA","Whippomorpha","Laurasiatheria","Orcaella_brevirostris",4,0,"sampled","PC20_Cetartiodactyla"
"3867","Orcaella_heinsohni_DELPHINIDAE_CETARTIODACTYLA","Orcaella_heinsohni",227.8391,-12.35895424,NA,NA,NA,NA,NA,"Orcaella_heinsohni","Orcaella","DELPHINIDAE","CETARTIODACTYLA","Whippomorpha","Laurasiatheria",NA,5,0,"sampled","PC20_Cetartiodactyla"
"3868","Orcinus_orca_DELPHINIDAE_CETARTIODACTYLA","Orcinus_orca",4300,-11.51828463,"Scaffold",70300,12735091,"2013-01-31","2. Existing assembly in 241-way","Orcinus_orca","Orcinus","DELPHINIDAE","CETARTIODACTYLA","Whippomorpha","Laurasiatheria","Orcinus_orca",30,0,"sampled","PC20_Cetartiodactyla"
"3869","Oreamnos_americanus_BOVIDAE_CETARTIODACTYLA","Oreamnos_americanus",72.5003,55.29329341,"Scaffold",24510,66616962,"2019-12-16",NA,"Oreamnos_americanus","Oreamnos","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Oreamnos_americanus",3,0,"sampled","PC20_Cetartiodactyla"
"3870","Oreamnos_harringtoni_BOVIDAE_CETARTIODACTYLA","Oreamnos_harringtoni",75,NA,NA,NA,NA,NA,NA,"Oreamnos_harringtoni","Oreamnos","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria",NA,0,1,"imputed","PC20_Cetartiodactyla"
"3871","Oreonax_flavicauda_ATELIDAE_PRIMATES","Oreonax_flavicauda",6.8,-6.483375814,NA,NA,NA,NA,NA,"Oreonax_flavicauda","Oreonax","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Oreonax_flavicauda",0,0,"imputed","PC5_Primates"
"3872","Oreoryzomys_balneator_CRICETIDAE_RODENTIA","Oreoryzomys_balneator",0.0605,-3.463302697,NA,NA,NA,NA,NA,"Oreoryzomys_balneator","Oreoryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC12_Cricetidae"
"3873","Oreotragus_oreotragus_BOVIDAE_CETARTIODACTYLA","Oreotragus_oreotragus",12.9999,-10.64020434,"Scaffold",42127,339390,"2019-06-24",NA,"Oreotragus_oreotragus","Oreotragus","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Oreotragus_oreotragus",2,0,"sampled","PC20_Cetartiodactyla"
"3874","Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA","Ornithorhynchus_anatinus",1.4843,-30.93407852,"Chromosome",11544,991605,"2007-02-14",NA,"Ornithorhynchus_anatinus","Ornithorhynchus","ORNITHORHYNCHIDAE","MONOTREMATA","Monotremata","Monotremata","Ornithorhynchus_anatinus",22,0,"sampled","PC23_Monotremata"
"3875","Orthogeomys_cavator_GEOMYIDAE_RODENTIA","Orthogeomys_cavator",0.65,8.907699249,NA,NA,NA,NA,NA,"Orthogeomys_cavator","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_cavator",3,0,"sampled","PC7_Castorimorpha"
"3876","Orthogeomys_cherriei_GEOMYIDAE_RODENTIA","Orthogeomys_cherriei",0.225,10.21840922,NA,NA,NA,NA,NA,"Orthogeomys_cherriei","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_cherriei",3,0,"sampled","PC7_Castorimorpha"
"3877","Orthogeomys_cuniculus_GEOMYIDAE_RODENTIA","Orthogeomys_cuniculus",0.5,16.51236916,NA,NA,NA,NA,NA,"Orthogeomys_cuniculus","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_cuniculus",0,0,"imputed","PC7_Castorimorpha"
"3878","Orthogeomys_dariensis_GEOMYIDAE_RODENTIA","Orthogeomys_dariensis",0.438,7.905212534,NA,NA,NA,NA,NA,"Orthogeomys_dariensis","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_dariensis",2,0,"sampled","PC7_Castorimorpha"
"3879","Orthogeomys_grandis_GEOMYIDAE_RODENTIA","Orthogeomys_grandis",0.5,16.32508012,NA,NA,NA,NA,NA,"Orthogeomys_grandis","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_grandis",3,0,"sampled","PC7_Castorimorpha"
"3880","Orthogeomys_heterodus_GEOMYIDAE_RODENTIA","Orthogeomys_heterodus",0.615,9.929717866,NA,NA,NA,NA,NA,"Orthogeomys_heterodus","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_heterodus",3,0,"sampled","PC7_Castorimorpha"
"3881","Orthogeomys_hispidus_GEOMYIDAE_RODENTIA","Orthogeomys_hispidus",0.5,18.25870895,NA,NA,NA,NA,NA,"Orthogeomys_hispidus","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_hispidus",6,0,"sampled","PC7_Castorimorpha"
"3882","Orthogeomys_lanius_GEOMYIDAE_RODENTIA","Orthogeomys_lanius",0.5,19.24123946,NA,NA,NA,NA,NA,"Orthogeomys_lanius","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_lanius",2,0,"sampled","PC7_Castorimorpha"
"3883","Orthogeomys_matagalpae_GEOMYIDAE_RODENTIA","Orthogeomys_matagalpae",0.293,NA,NA,NA,NA,NA,NA,"Orthogeomys_matagalpae","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_matagalpae",3,0,"sampled","PC7_Castorimorpha"
"3884","Orthogeomys_thaeleri_GEOMYIDAE_RODENTIA","Orthogeomys_thaeleri",0.4165,NA,NA,NA,NA,NA,NA,"Orthogeomys_thaeleri","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_thaeleri",3,0,"sampled","PC7_Castorimorpha"
"3885","Orthogeomys_underwoodi_GEOMYIDAE_RODENTIA","Orthogeomys_underwoodi",0.25,8.97943798,NA,NA,NA,NA,NA,"Orthogeomys_underwoodi","Orthogeomys","GEOMYIDAE","RODENTIA","Mouse-related","Euarchontoglires","Orthogeomys_underwoodi",4,0,"sampled","PC7_Castorimorpha"
"3886","Orycteropus_afer_ORYCTEROPODIDAE_TUBULIDENTATA","Orycteropus_afer",52.3504,-2.259623531,"Scaffold",20354,22965,"2019-03-22","1. Zoonomia","Orycteropus_afer","Orycteropus","ORYCTEROPODIDAE","TUBULIDENTATA","Afrotheria","Afroth.","Orycteropus_afer",27,0,"sampled","PC2_Afrotheria"
"3887","Oryctolagus_cuniculus_LEPORIDAE_LAGOMORPHA","Oryctolagus_cuniculus",1.9583,41.21499053,"Chromosome",64648,35972871,"2009-10-20","2. Existing assembly in 241-way","Oryctolagus_cuniculus","Oryctolagus","LEPORIDAE","LAGOMORPHA","Lagomorpha","Euarchontoglires","Oryctolagus_cuniculus",28,0,"sampled","PC6_Lagomorpha"
"3888","Oryx_beisa_BOVIDAE_CETARTIODACTYLA","Oryx_beisa",170,4.139388689,NA,NA,NA,NA,NA,"Oryx_beisa","Oryx","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Oryx_beisa",4,0,"sampled","PC20_Cetartiodactyla"
"3889","Oryx_dammah_BOVIDAE_CETARTIODACTYLA","Oryx_dammah",200,-12.55525568,"Scaffold",374342,100398400,"2020-09-25",NA,"Oryx_dammah","Oryx","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Oryx_dammah",4,0,"sampled","PC20_Cetartiodactyla"
"3890","Oryx_gazella_BOVIDAE_CETARTIODACTYLA","Oryx_gazella",169.0013,-24.1603278,"Scaffold",19498,1579191,"2018-12-14",NA,"Oryx_gazella","Oryx","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Oryx_gazella",4,0,"sampled","PC20_Cetartiodactyla"
"3891","Oryx_leucoryx_BOVIDAE_CETARTIODACTYLA","Oryx_leucoryx",87.7,48.59780286,NA,NA,NA,NA,NA,"Oryx_leucoryx","Oryx","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Oryx_leucoryx",4,0,"sampled","PC20_Cetartiodactyla"
"3892","Oryzomys_antillarum_CRICETIDAE_RODENTIA","Oryzomys_antillarum",0.0828,NA,NA,NA,NA,NA,NA,"Oryzomys_antillarum","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,0,1,"imputed","PC12_Cricetidae"
"3893","Oryzomys_couesi_CRICETIDAE_RODENTIA","Oryzomys_couesi",0.0693,17.09542602,NA,NA,NA,NA,NA,"Oryzomys_couesi","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oryzomys_couesi",6,0,"sampled","PC12_Cricetidae"
"3894","Oryzomys_curasoae_CRICETIDAE_RODENTIA","Oryzomys_curasoae",0.0445,NA,NA,NA,NA,NA,NA,"Oryzomys_curasoae","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oryzomys_curasoae",0,0,"imputed","PC12_Cricetidae"
"3895","Oryzomys_dimidiatus_CRICETIDAE_RODENTIA","Oryzomys_dimidiatus",0.046,11.78579193,NA,NA,NA,NA,NA,"Oryzomys_dimidiatus","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oryzomys_dimidiatus",0,0,"imputed","PC12_Cricetidae"
"3896","Oryzomys_gorgasi_CRICETIDAE_RODENTIA","Oryzomys_gorgasi",0.0605,10.73170148,NA,NA,NA,NA,NA,"Oryzomys_gorgasi","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oryzomys_gorgasi",0,0,"imputed","PC12_Cricetidae"
"3897","Oryzomys_nelsoni_CRICETIDAE_RODENTIA","Oryzomys_nelsoni",0.0868,NA,NA,NA,NA,NA,NA,"Oryzomys_nelsoni","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oryzomys_nelsoni",0,1,"imputed","PC12_Cricetidae"
"3898","Oryzomys_palustris_CRICETIDAE_RODENTIA","Oryzomys_palustris",0.0539,33.57581564,NA,NA,NA,NA,NA,"Oryzomys_palustris","Oryzomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Oryzomys_palustris",8,0,"sampled","PC12_Cricetidae"
"3899","Oryzorictes_hova_TENRECIDAE_AFROSORICIDA","Oryzorictes_hova",0.0365,-17.6678149,NA,NA,NA,NA,NA,"Oryzorictes_hova","Oryzorictes","TENRECIDAE","AFROSORICIDA","Afrotheria","Afroth.","Oryzorictes_hova",6,0,"sampled","PC2_Afrotheria"
"3900","Oryzorictes_tetradactylus_TENRECIDAE_AFROSORICIDA","Oryzorictes_tetradactylus",0.036,-21.64800917,NA,NA,NA,NA,NA,"Oryzorictes_tetradactylus","Oryzorictes","TENRECIDAE","AFROSORICIDA","Afrotheria","Afroth.","Oryzorictes_tetradactylus",0,0,"imputed","PC2_Afrotheria"
"3901","Osgoodomys_banderanus_CRICETIDAE_RODENTIA","Osgoodomys_banderanus",0.05,18.99872336,NA,NA,NA,NA,NA,"Osgoodomys_banderanus","Osgoodomys","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Osgoodomys_banderanus",3,0,"sampled","PC12_Cricetidae"
"3902","Otaria_bryonia_OTARIIDAE_CARNIVORA","Otaria_bryonia",140,-40.81547979,NA,NA,NA,NA,NA,"Otaria_bryonia","Otaria","OTARIIDAE","CARNIVORA","Caniformes","Laurasiatheria","Otaria_flavescens",4,0,"sampled","PC22_Carnivora"
"3903","Otocolobus_manul_FELIDAE_CARNIVORA","Otocolobus_manul",3.5,40.43782017,NA,NA,NA,NA,NA,"Otocolobus_manul","Otocolobus","FELIDAE","CARNIVORA","Feliformes","Laurasiatheria",NA,3,0,"sampled","PC22_Carnivora"
"3904","Otocyon_megalotis_CANIDAE_CARNIVORA","Otocyon_megalotis",4.15,-12.87368698,"Scaffold",718012,728073,"2021-03-09",NA,"Otocyon_megalotis","Otocyon","CANIDAE","CARNIVORA","Caniformes","Laurasiatheria","Otocyon_megalotis",4,0,"sampled","PC22_Carnivora"
"3905","Otolemur_crassicaudatus_GALAGIDAE_PRIMATES","Otolemur_crassicaudatus",1.5,-12.16435997,NA,NA,NA,NA,NA,"Otolemur_crassicaudatus","Otolemur","GALAGIDAE","PRIMATES","Strepsirrhini","Euarchontoglires","Otolemur_crassicaudatus",20,0,"sampled","PC5_Primates"
"3906","Otolemur_garnettii_GALAGIDAE_PRIMATES","Otolemur_garnettii",0.76,-6.4655194,"Scaffold",27100,13852661,"2011-03-16","2. Existing assembly in 241-way","Otolemur_garnettii","Otolemur","GALAGIDAE","PRIMATES","Strepsirrhini","Euarchontoglires","Otolemur_garnettii",28,0,"sampled","PC5_Primates"
"3907","Otomops_formosus_MOLOSSIDAE_CHIROPTERA","Otomops_formosus",0.0273,-6.631245637,NA,NA,NA,NA,NA,"Otomops_formosus","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_formosus",0,0,"imputed","PC17_VespertilionidRelated"
"3908","Otomops_johnstonei_MOLOSSIDAE_CHIROPTERA","Otomops_johnstonei",0.0263,-8.24719292,NA,NA,NA,NA,NA,"Otomops_johnstonei","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_johnstonei",0,0,"imputed","PC17_VespertilionidRelated"
"3909","Otomops_madagascariensis_MOLOSSIDAE_CHIROPTERA","Otomops_madagascariensis",0.0255,-18.35932737,NA,NA,NA,NA,NA,"Otomops_madagascariensis","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_madagascariensis",3,0,"sampled","PC17_VespertilionidRelated"
"3910","Otomops_martiensseni_MOLOSSIDAE_CHIROPTERA","Otomops_martiensseni",0.0343,1.11234509,NA,NA,NA,NA,NA,"Otomops_martiensseni","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_martiensseni",5,0,"sampled","PC17_VespertilionidRelated"
"3911","Otomops_papuensis_MOLOSSIDAE_CHIROPTERA","Otomops_papuensis",0.0165,-8.5355742,NA,NA,NA,NA,NA,"Otomops_papuensis","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_papuensis",0,0,"imputed","PC17_VespertilionidRelated"
"3912","Otomops_secundus_MOLOSSIDAE_CHIROPTERA","Otomops_secundus",0.0224,-6.950645247,NA,NA,NA,NA,NA,"Otomops_secundus","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_secundus",0,0,"imputed","PC17_VespertilionidRelated"
"3913","Otomops_wroughtoni_MOLOSSIDAE_CHIROPTERA","Otomops_wroughtoni",0.0343,18.18235722,NA,NA,NA,NA,NA,"Otomops_wroughtoni","Otomops","MOLOSSIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Otomops_wroughtoni",2,0,"sampled","PC17_VespertilionidRelated"
"3914","Otomys_anchietae_MURIDAE_RODENTIA","Otomys_anchietae",0.2065,-11.74220526,NA,NA,NA,NA,NA,"Otomys_anchietae","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_anchietae",2,0,"sampled","PC11_Muridae"
"3915","Otomys_angoniensis_MURIDAE_RODENTIA","Otomys_angoniensis",0.1219,-18.06769013,NA,NA,NA,NA,NA,"Otomys_angoniensis","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_angoniensis",5,0,"sampled","PC11_Muridae"
"3916","Otomys_barbouri_MURIDAE_RODENTIA","Otomys_barbouri",0.1074,1.151214368,NA,NA,NA,NA,NA,"Otomys_barbouri","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_barbouri",0,0,"imputed","PC11_Muridae"
"3917","Otomys_burtoni_MURIDAE_RODENTIA","Otomys_burtoni",0.09,4.240036029,NA,NA,NA,NA,NA,"Otomys_burtoni","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_burtoni",1,0,"sampled","PC11_Muridae"
"3918","Otomys_cheesmani_MURIDAE_RODENTIA","Otomys_cheesmani",0.120133229,NA,NA,NA,NA,NA,NA,"Otomys_cheesmani","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,0,0,"imputed","PC11_Muridae"
"3919","Otomys_cuanzensis_MURIDAE_RODENTIA","Otomys_cuanzensis",0.0902,-10.14295031,NA,NA,NA,NA,NA,"Otomys_cuanzensis","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_cuanzensis",0,0,"imputed","PC11_Muridae"
"3920","Otomys_dartmouthi_MURIDAE_RODENTIA","Otomys_dartmouthi",0.107286172,NA,NA,NA,NA,NA,NA,"Otomys_dartmouthi","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_dartmouthi",1,0,"sampled","PC11_Muridae"
"3921","Otomys_denti_MURIDAE_RODENTIA","Otomys_denti",0.12,-1.496856059,NA,NA,NA,NA,NA,"Otomys_denti","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_denti",4,0,"sampled","PC11_Muridae"
"3922","Otomys_fortior_MURIDAE_RODENTIA","Otomys_fortior",0.133076756,NA,NA,NA,NA,NA,NA,"Otomys_fortior","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC11_Muridae"
"3923","Otomys_helleri_MURIDAE_RODENTIA","Otomys_helleri",0.129182,NA,NA,NA,NA,NA,NA,"Otomys_helleri","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC11_Muridae"
"3924","Otomys_irroratus_MURIDAE_RODENTIA","Otomys_irroratus",0.118,-28.97861757,NA,NA,NA,NA,NA,"Otomys_irroratus","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_irroratus",1,0,"sampled","PC11_Muridae"
"3925","Otomys_jacksoni_MURIDAE_RODENTIA","Otomys_jacksoni",0.107620683,NA,NA,NA,NA,NA,NA,"Otomys_jacksoni","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_jacksoni",1,0,"sampled","PC11_Muridae"
"3926","Otomys_karoensis_MURIDAE_RODENTIA","Otomys_karoensis",0.134593354,NA,NA,NA,NA,NA,NA,"Otomys_karoensis","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC11_Muridae"
"3927","Otomys_lacustris_MURIDAE_RODENTIA","Otomys_lacustris",0.0926,-8.433859612,NA,NA,NA,NA,NA,"Otomys_lacustris","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_lacustris",1,0,"sampled","PC11_Muridae"
"3928","Otomys_laminatus_MURIDAE_RODENTIA","Otomys_laminatus",0.145,-29.78089007,NA,NA,NA,NA,NA,"Otomys_laminatus","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_laminatus",1,0,"sampled","PC11_Muridae"
"3929","Otomys_occidentalis_MURIDAE_RODENTIA","Otomys_occidentalis",0.0728,6.836049227,NA,NA,NA,NA,NA,"Otomys_occidentalis","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_occidentalis",1,0,"sampled","PC11_Muridae"
"3930","Otomys_orestes_MURIDAE_RODENTIA","Otomys_orestes",0.107620683,NA,NA,NA,NA,NA,NA,"Otomys_orestes","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Otomys_orestes",1,0,"sampled","PC11_Muridae"
"3931","Otomys_simiensis_MURIDAE_RODENTIA","Otomys_simiensis",0.107316829,NA,NA,NA,NA,NA,NA,"Otomys_simiensis","Otomys","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC11_Muridae"
